"name","teams","minutes","fifa","APM","AugAPM","AugAPMSE"
"Markus Henriksen","Hull City",687,76,-0.0145263199310276,0.00443061840168129,0.100624554977257
"Alfred N'Diaye","Hull City",1328,79,-0.08817447895494,0.00408178438908523,0.0950337535500326
"John O'Shea","Sunderland",2277,76,-0.0353801978771861,0.00313740440682574,0.0966128425767828
"Wahbi Khazri","Sunderland",929,79,-0.0714230007941016,0.00261150041777901,0.0943354082378311
"Geoff Cameron","Stoke City",1721,77,-0.0172156663984545,0.000723460181558771,0.095829959929832
"Leon Britton","Swansea City",1188,77,-0.0424415920111907,1.54971722926259e-06,0.0943474665168818
"Idrissa Gueye","Everton",2808,76,-0.000384591957730281,-0.000582450267800921,0.0924328924901743
"Connor Wickham","Crystal Palace",448,74,0.0265895875252612,-0.00101494916198676,0.099713913562466
"Jérémy Pied","Southampton",145,75,0.0130942807729617,-0.00157347759411788,0.10091977088144
"Fernando Fernández","Swansea City",2572,70,0.0805269303875007,-0.00199663661522533,0.095815302449685
"Mathieu Flamini","Crystal Palace",305,76,-0.015563245346538,-0.00293187807235973,0.0946330784431475
"Nathan Dyer","Swansea City",324,77,-0.0368674033576307,-0.00308355880860348,0.0969292030697161
"Aaron Lennon","Everton",541,78,-0.0424389464867724,-0.00326855630462202,0.0963021010502675
"Fabio Borini","Sunderland",1833,76,-0.0402061858483097,-0.00392896677579672,0.0966418690257255
"Shane Long","Southampton",1373,77,-0.0518436513007957,-0.00407173592663605,0.0939672956653669
"Jack Wilshere","Arsenal,AFC Bournemouth",2064,82,-0.158197832621124,-0.00418005544424843,0.0963426420746817
"Etienne Capoue","Watford",3352,78,-0.067838804464077,-0.0048058390279396,0.0927232391390135
"Michael Dawson","Hull City",1922,77,-0.0740171206558297,-0.0048972888952795,0.0971091251297904
"Benik Afobe","AFC Bournemouth",1600,74,-0.00334258714780949,-0.004941294211263,0.0948231816777045
"Isaac Success","Watford",597,74,0.0241637088215896,-0.00534917475729389,0.0969951473270092
"Jesús Navas González","Manchester City",1153,80,-0.0679173046679932,-0.00538416211779252,0.0944008631581244
"Mile Jedinák","Crystal Palace",96,76,-0.0167857835065029,-0.00542698503929107,0.0992722677512483
"Jack Rodwell","Sunderland",1568,76,-0.0508482555112464,-0.00571413753093282,0.0929666636730487
"Jonathan Walters","Stoke City",1400,75,-0.00666139767027468,-0.00756972482409316,0.0944238204358468
"Curtis Davies","Hull City",2244,77,-0.0900509188651836,-0.00783845864802132,0.095316162858187
"Glen Johnson","Stoke City",2071,77,-0.036910732069885,-0.0090072803714744,0.0981559004250783
"Jon Flanagan","Burnley",387,73,0.0286146421164236,-0.0102510513139672,0.100427434009495
"Jordan Rhodes","Middlesbrough",234,74,0.0121112178787603,-0.0103289215369047,0.099250637981133
"Joe Ledley","Crystal Palace",1219,75,-0.00996964913923006,-0.0103865483465384,0.0975389418642714
"James Tomkins","Crystal Palace",2099,76,-0.0154426332715476,-0.0112402810334528,0.0909585180196106
"Luciano Narsingh","Swansea City",465,76,-0.0275052652533988,-0.0112407194157781,0.0957806477166661
"Leonardo Ulloa","Leicester City",515,74,0.0146838293674599,-0.0114558987665077,0.0979809611322892
"James Collins","West Ham United",1767,76,-0.0226661101373262,-0.0121815459184539,0.0944982513996513
"Joe Allen","Stoke City",3078,77,-0.0552017565850103,-0.0124630709322668,0.0943667637856794
"Viktor Fischer","Middlesbrough",474,74,0.00537569336493416,-0.0128113387345879,0.0976951419679817
"Harry Maguire","Hull City",2438,72,0.0157109173587943,-0.0132145147871754,0.0947439257197451
"Wes Morgan","Leicester City",2568,79,-0.0815268897658274,-0.0133280746911104,0.0928678739512916
"Stewart Downing","Middlesbrough",2341,75,-0.060356207507061,-0.0133881993665543,0.093939494659519
"Jason Puncheon","Crystal Palace",3262,76,-0.0258777187854795,-0.0135347627453588,0.0951009124734492
"Jason Denayer","Sunderland",1976,74,-0.00473538763250475,-0.0137430777025442,0.0909876599028082
"Jeffrey Schlupp","Leicester City,Crystal Palace",1224,71,0.0742202495095719,-0.014030097923372,0.0939842133962877
"Sung Yueng Ki","Swansea City",1373,78,-0.0860208308460941,-0.014266161790265,0.093124395889698
"Oriol Romeu Vidal","Southampton",3237,74,-0.013621026633933,-0.0145341675228154,0.0939375696269367
"Andrea Ranocchia","Hull City",1404,76,-0.0489255767896137,-0.0147815423005595,0.097756275264312
"Jan Kirchhoff","Sunderland",480,77,-0.0551526620945383,-0.0149460663609607,0.0976939595108999
"Javier Manquillo Gaitán","Sunderland",1516,77,-0.0639226348113693,-0.015039716497358,0.0925605322318077
"Ahmed Musa","Leicester City",833,78,-0.0613432763179774,-0.0150810058618858,0.0960756468893291
"Craig Gardner","West Bromwich Albion",252,76,-0.0277749644189716,-0.0150872037386131,0.0960500699176132
"Mohamed Elneny","Arsenal",733,74,0.0249002951677516,-0.0160565664866275,0.0989364258668921
"Saido Berahino","West Bromwich Albion,Stoke City",1003,77,-0.0492379314825463,-0.0163504245206918,0.0955629727854654
"Danny Simpson","Leicester City",3158,74,0.0161587590536892,-0.0165405117727054,0.0972666307715815
"Håvard Nordtveit","West Ham United",1025,79,-0.0952114208761092,-0.0181185588663784,0.0959737244509453
"Phil Bardsley","Stoke City",1230,73,0.0185701526205463,-0.0182113526069899,0.0927846251229494
"Cheikhou Kouyaté","West Ham United",2867,77,-0.0398329074387946,-0.0182739510757788,0.0954076300169809
"Albert Adomah","Middlesbrough",130,75,-0.0171290804339472,-0.0182835403336216,0.0985300226490335
"James McArthur","Crystal Palace",2080,77,-0.0472256578901618,-0.0183785193693786,0.0949288181740231
"Joel Ward","Crystal Palace",3625,76,-0.0334483615404312,-0.0190133154208848,0.095308193028171
"Juan Camilo Zúñiga","Watford",815,73,0.0249541938650444,-0.0190837804529681,0.0998300793906905
"Michail Antonio","West Ham United",2569,76,-0.0166984410378585,-0.0192635904531448,0.0915103244178786
"Didier Ndong","Sunderland",2662,74,-0.0222488865783232,-0.0200255660582772,0.0954833631575859
"Neil Taylor","Swansea City",968,75,-0.0247364950304013,-0.020481101744148,0.0956445064398642
"Omar Elabdellaoui","Hull City",645,75,-0.0363267102209281,-0.0211789401537334,0.0949386019073938
"Jonas Olsson","West Bromwich Albion",619,76,-0.0547787044145367,-0.0233366326244133,0.0982853337655455
"Calum Chambers","Arsenal,Middlesbrough",2373,72,-0.00363358703400732,-0.0234063373852804,0.0973540486607583
"Oumar Niasse","Hull City",1158,77,-0.0879067417923465,-0.0244656949474961,0.0967836687694609
"Modou Barrow","Swansea City",1194,75,-0.032063065498053,-0.0245191370041655,0.0973188947301809
"Simone Zaza","West Ham United",482,80,-0.115798385748225,-0.0249370158073472,0.10015838034349
"George Boyd","Burnley",2970,71,-0.00365021340123037,-0.0253210523482535,0.09294226994356
"Andy King","Leicester City",1530,72,0.0421437325217303,-0.0255228612453594,0.0950010414828396
"John Stones","Manchester City",2136,78,-0.0356186724931472,-0.0255694541648511,0.0937382493831311
"Stefano Okaka","Watford",1023,77,-0.0714806600452403,-0.0266461388994215,0.0980630892247772
"Marcus Rashford","Manchester United",1832,76,0.00269934581278152,-0.0272753720180795,0.093747726306808
"Maya Yoshida","Southampton",2182,73,-0.0094640967036263,-0.0276130064160828,0.0921918541301639
"Wayne Routledge","Swansea City",1894,76,-0.0654013289645114,-0.0276786750610501,0.0954031037725027
"Tom Cleverley","Everton,Watford",1955,78,-0.0880621865973502,-0.0279603315900356,0.0945600089391324
"Jordi Amat Maas","Swansea City",1493,76,-0.0566377280630775,-0.0281662191434301,0.0929951290334366
"Kamil Grosicki","Hull City",1112,77,-0.0792873322708681,-0.0289483385909003,0.0950648599630512
"Yannick Bolasie","Crystal Palace,Everton",1095,78,-0.0548885435629938,-0.0295513333732546,0.102725239638932
"Sam Byram","West Ham United",1339,73,0.00388925920492587,-0.030697795550543,0.0956176803387314
"Lucas Hernández","Leicester City",347,75,-0.0210530290109559,-0.03075641840674,0.0971303386318422
"Glenn Whelan","Stoke City",2397,77,-0.0697557809312079,-0.0315849647761095,0.093979505030258
"Callum Wilson","AFC Bournemouth",1376,76,-0.0707497064208699,-0.0320104497638111,0.0936794671734622
"Àngel Rangel Zaragoza","Swansea City",911,76,-0.0568032927457582,-0.0331007659559812,0.100907556528123
"Odion Ighalo","Watford",1363,78,-0.104598584492034,-0.0348398225984443,0.0968482108530604
"Darron Gibson","Sunderland",672,77,-0.0724414868374575,-0.0359857382748104,0.099320286875657
"Ahmed Elmohamady","Hull City",2675,75,-0.0800421622873164,-0.0368025299297693,0.0934500379589253
"Stephen Ward","Burnley",3409,72,-0.0563195430253161,-0.0368348578423223,0.0953759142206387
"Arouna Koné","Everton",100,75,-0.0408949477767595,-0.0375717760371998,0.09835522461372
"Bakary Sako","Crystal Palace",176,75,-0.0359346560359403,-0.0383001895023405,0.100017159272156
"Jake Livermore","Hull City,West Bromwich Albion",3130,75,-0.0845180135613112,-0.0386213411193476,0.0904047195910983
"Christian Kabasele","Watford",829,76,-0.054925182577295,-0.0395350129020197,0.0984340270855255
"Daniel Sanchez Ayala","Middlesbrough",976,74,-0.0385524808500115,-0.039671338749061,0.0934317837830307
"Adam Clayton","Middlesbrough",2949,73,-0.042333302939028,-0.0422279753023537,0.0923642479558988
"Ramadan Sobhi","Stoke City",913,71,0.0205202869161373,-0.0436324949512872,0.0967971249955058
"Dean Marney","Burnley",1851,71,-0.0178875770709648,-0.0438607483256811,0.093717946070659
"James McClean","West Bromwich Albion",1596,74,-0.0484102487207788,-0.0439640808684438,0.0942502761327206
"Ben Watson","Watford",68,73,-0.00380118152808429,-0.0439838475875768,0.10280052881161
"Jeff Hendrick","Burnley",2839,72,-0.0550839883851194,-0.0447099918962876,0.0967358467564403
"Marc Wilson","West Bromwich Albion",262,74,-0.0250194125945129,-0.0455043551155463,0.0960221235144485
"Fábio Pereira da Silva","Middlesbrough",1940,74,-0.0478737585883034,-0.0458980115658901,0.0963207040563698
"Christian Stuani","Middlesbrough",1418,72,-0.00277021972914779,-0.0462079894951416,0.0962180238328092
"Kevin Stewart","Liverpool",36,72,0.010663982947031,-0.0471005797121666,0.0982491965967591
"Robert Kenedy Nunes do Nascimento","Watford,Chelsea",95,73,-0.0114999944717485,-0.0474739990911185,0.100244242808605
"Victor Anichebe","Sunderland",1302,73,-0.0208147706564217,-0.0476174814496479,0.0985319719442722
"Kelechi Iheanacho","Manchester City",608,74,-0.0177999724200621,-0.0488267257193876,0.0953064089660167
"Chung-Yong Lee","Crystal Palace",521,74,-0.0419662153145361,-0.0493998326335549,0.098818622282061
"Jose Holebas","Watford",3053,77,-0.102291009676416,-0.0494584584434249,0.0923962176310766
"Abdoulaye Doucouré","Watford",1443,78,-0.114596903314594,-0.0497928755560013,0.0937103123990275
"Jamie Ward","Southampton",1990,71,-0.00569415856912813,-0.0499569197918109,0.0944682787621131
"David Meyler","Hull City",1022,72,-0.0338307748937683,-0.0499802213969832,0.0964993184005387
"Dan Gosling","AFC Bournemouth",1482,72,-0.0274517042529502,-0.0500059308311166,0.0936418081700582
"Andrew Surman","AFC Bournemouth",2043,75,-0.0919824561987185,-0.0506284453265218,0.0982141313957743
"Carl Jenkinson","Arsenal",83,73,-0.00960754756134825,-0.0509318103022239,0.0972943287157992
"Martin Kelly","Crystal Palace",2231,74,-0.0352206566358309,-0.051749542657526,0.0949274674085417
"David Nugent","Middlesbrough",56,72,0.00487239694725733,-0.0519055966299145,0.0990972343623955
"Adnan Januzaj","Sunderland",1618,76,-0.0995315630148862,-0.0522492423384338,0.093251062481216
"Sebastian Larsson","Sunderland",1544,75,-0.078123598926404,-0.0524075628089893,0.0969378259410897
"Timothy Fosu-Mensah","Manchester United",115,71,0.0158467171479473,-0.0525113961054565,0.0952429832554575
"Jóhann Berg Gudmundsson","Burnley",1052,72,-0.0383692542871072,-0.0552649125867396,0.0943469440379242
"Paddy McNair","Sunderland",373,72,-0.00473637664583636,-0.0555611392439064,0.098961220567452
"George Friend","Middlesbrough",2082,73,-0.0796528033539697,-0.0566418498829615,0.0925996365205327
"Matěj Vydra","Watford",8,72,0.00110343873388883,-0.0574800912823745,0.10292729321526
"Ashley Barnes","Burnley",1865,71,-0.0172868458869316,-0.0580730034601116,0.0942345849387689
"James Tarkowski","Burnley",656,71,-0.00458290796107974,-0.0588057808347455,0.0938090948015313
"Jordon Mutch","Crystal Palace",70,72,-0.00503769138713358,-0.0592136424218319,0.0984050094118896
"Charlie Daniels","AFC Bournemouth",3232,72,-0.0570872943537552,-0.0592871491658237,0.0964838162926903
"Damien Delaney","Crystal Palace",2162,75,-0.0680587911183351,-0.0602113170304319,0.0940604326751066
"Ryan Mason","Hull City",976,75,-0.0863857056400897,-0.0603912177902286,0.0952211607423692
"Adama Valentin Diomande","Hull City",1250,72,-0.0359286703630478,-0.0611392030238862,0.0962784684100286
"Fraizer Campbell","Crystal Palace",219,71,0.0100287813466366,-0.0642075512205984,0.0979934319914571
"Marc Pugh","AFC Bournemouth",1386,72,-0.0330558806167364,-0.0642439305470464,0.0948275430649021
"Onyinye Ndidi","Leicester City",1605,72,-0.0144351154471927,-0.0653101586952093,0.0923652282347204
"Emilio Nsue López","Middlesbrough",332,72,-0.0148821706762765,-0.0659566215431157,0.1016845583728
"Cuco Martina","Southampton",625,70,0.0252432198336964,-0.0670839782444801,0.102513362410178
"Adam Forshaw","Middlesbrough",2822,70,-0.0233433175648687,-0.0682667766495629,0.0918706549504574
"Marcin Wasilewski","Leicester City",95,72,-0.0190847324479326,-0.0688999766298427,0.0972138861129558
"Rudy Gestede","Middlesbrough",587,74,-0.070943376600496,-0.0699066973610055,0.0994016533858925
"Manuel Lanzini","West Ham United",2837,76,-0.0984568125533572,-0.0699420110934325,0.0931244686388251
"Michael Kightly","Burnley",123,70,0.0171054591961519,-0.0699963610256716,0.101830459858255
"David Jones","Burnley",87,72,-0.0191669005722175,-0.0700802868329876,0.101708570882482
"Chris Brunt","West Bromwich Albion",2617,69,0.0132691290518541,-0.0703698122149411,0.0942677022794195
"Grant Leadbitter","Middlesbrough",755,71,-0.0233455871535238,-0.0705929061739276,0.0970226174715284
"Ikechi Anya","Watford",14,71,0.00106273606222393,-0.0720245749183675,0.101123080199984
"Nordin Amrabat","Watford",2181,78,-0.151965979800233,-0.0732936189254106,0.0950408360178829
"Scott Arfield","Burnley",2205,72,-0.0829523125125595,-0.073732915865549,0.0957906076133536
"Simon Francis","AFC Bournemouth",3096,73,-0.100992391262442,-0.076793675138486,0.093088063907983
"Lewis Cook","AFC Bournemouth",451,71,-0.0188168049892469,-0.0797519016225728,0.0975305182725289
"Mike van der Hoorn","Swansea City",698,75,-0.10164743409139,-0.0816985828395313,0.0969668210522062
"Josh Onomah","Tottenham Hotspur",39,70,0.00795426562619808,-0.0822364808038356,0.100505671584906
"Ben Gibson","Middlesbrough",3607,70,-0.0532775560348243,-0.0824650536071888,0.0967533236178963
"Arthur Masuaku","West Ham United",1033,75,-0.105144635796328,-0.0825583286167332,0.0955904887042126
"Ryan Fraser","AFC Bournemouth",1839,72,-0.0735739652614922,-0.0829980301617211,0.0961331269773908
"Joleon Lescott","Sunderland",131,71,-0.0201852955078866,-0.0839959616745006,0.101998600388236
"Rob Holding","Arsenal",853,67,0.0781322775494472,-0.0841173240330925,0.0962795831915311
"Harry Arter","AFC Bournemouth",3130,74,-0.139120135826773,-0.0859523444880675,0.0944162233878775
"Lukas Jutkiewicz","Burnley",21,70,5.53659270430669e-05,-0.0866008460056589,0.102996664426972
"Patrick van Aanholt","Sunderland,Crystal Palace",2715,75,-0.125782089934563,-0.0872978539864749,0.0938615090948834
"Duncan Watmore","Sunderland",1064,69,-0.00324702589275163,-0.0877621056912984,0.098306916350065
"Jordon Ibe","AFC Bournemouth",1117,71,-0.0413172043432732,-0.0885573649836058,0.0972918170155546
"Sergio Romero","Manchester United",189,69,0.0246544632811324,-0.0900084054022281,0.0960866864477483
"Patrick Bamford","Burnley,Middlesbrough",388,71,-0.0415849712682322,-0.0924461981938556,0.0970204409443227
"Nathan Aké","AFC Bournemouth,Chelsea",899,72,-0.0699331530747946,-0.0935878147292044,0.0961991151205928
"Marko Grujić","Liverpool",60,70,-0.00874829229074613,-0.0938712478570911,0.0977824964310346
"Adrian Mariappa","Watford",597,71,-0.0274573112044837,-0.0945361144329316,0.0976552379698243
"Lewis Grabban","AFC Bournemouth",72,70,-0.0136613246088968,-0.0952420063017104,0.0997293200579953
"Adlène Guédioura","Watford,Middlesbrough",918,71,-0.0555917368478879,-0.104629448608741,0.0954973126977584
"Alfie Mawson","Swansea City",2566,68,-0.0127428102367214,-0.106744005425868,0.0930543193523118
"Ezekiel Fryers","Crystal Palace",228,66,0.0578936637303395,-0.107035265650748,0.0994845411360398
"Hal Robson-Kanu","West Bromwich Albion",809,67,0.0150686434507054,-0.108796981698999,0.0995623130067313
"Lys Mousset","AFC Bournemouth",303,68,0.00137329201705995,-0.111206876167411,0.0995763085799794
"Mason Holgate","Everton",1443,65,0.0358929515588973,-0.112533214063667,0.0932080052340672
"Bryan Oviedo","Everton,Sunderland",1389,72,-0.0736680579160683,-0.112850562095601,0.095912263886849
"Harrison Reed","Southampton",73,68,0.0099833120532889,-0.112863022056725,0.102328823798196
"Matty James","Leicester City",5,69,-0.0132300644137751,-0.113779313835885,0.100622652971904
"Brendan Galloway","West Bromwich Albion",259,68,0.000809618137526518,-0.114573794132523,0.0977790364389897
"Stephen Kingsley","Swansea City",1094,70,-0.0546430892226086,-0.114722317358848,0.0994140579632481
"Craig Dawson","West Bromwich Albion",3459,67,-0.0134281565233363,-0.11480612154405,0.0954585828483781
"Ruben Loftus-Cheek","Chelsea",61,68,0.0084510357921656,-0.115887271138072,0.100648575825322
"Trent Alexander-Arnold","Liverpool",192,68,-0.00118189067902259,-0.117082231993683,0.101783319288687
"Steve Cook","AFC Bournemouth",3615,72,-0.154856251804197,-0.119600605882196,0.0948516163693159
"Edimilson Fernandes","West Ham United",1070,70,-0.0452520752032333,-0.120111472154385,0.0934720409508036
"Tyrone Mings","AFC Bournemouth",536,71,-0.0738672115892455,-0.120829622450352,0.0980670755468627
"Nathaniel Chalobah","Chelsea",203,68,-0.00227009062479501,-0.121414255447721,0.100812803560304
"Joshua King","AFC Bournemouth",2747,72,-0.149734440805672,-0.129571885812093,0.0963148737848982
"Junior Stanislas","AFC Bournemouth",1522,70,-0.0896756941811214,-0.130724932029338,0.0941290459273237
"Daniel Amartey","Leicester City",1797,71,-0.0794960413507489,-0.133147104675303,0.0938638164856535
"Alex Iwobi","Arsenal",1518,70,-0.0346826535257095,-0.135209075056392,0.0935295035892383
"Billy Jones","Sunderland",2381,71,-0.108710549679609,-0.136034650278392,0.0945364468186623
"Demarai Gray","Leicester City",1148,70,-0.0719588157304433,-0.137608110799292,0.0925836622578867
"Adam Smith","AFC Bournemouth",3281,71,-0.148377847202207,-0.137720124635384,0.0959709701657017
"Sullay Kaikai","Crystal Palace",27,67,0.00264882678652146,-0.138404321915686,0.0987644922426054
"Axel Tuanzebe","Manchester United",313,67,-0.0169181566011765,-0.140790818307827,0.100760437402581
"Will Keane","Hull City",296,67,-0.027897997867438,-0.151523111128625,0.0993771431706087
"Jay Fulton","Swansea City",724,64,0.0209954630461772,-0.154617519658771,0.10084283575032
"Matt Targett","Southampton",393,67,-0.0315542278801919,-0.155900213187623,0.10209382162203
"Sam Clucas","Hull City",3345,68,-0.127852477885301,-0.158784858296197,0.0925981349964237
"Jack Stephens","Southampton",1550,65,-0.0244822748874918,-0.159864500971909,0.0967636090485207
"Kevin Long","Burnley",286,66,-0.0189497137805665,-0.160711522609566,0.0984861725059062
"Baily Cargill","AFC Bournemouth",18,65,0.00482485773358596,-0.161518782554525,0.103661764609148
"Ainsley Maitland-Niles","Arsenal",5,65,-0.000879278253694977,-0.168599164572028,0.100813708527299
"James Husband","Middlesbrough",59,65,-0.0109336376715825,-0.178083445967356,0.102875634870338
"Sam McQueen","Southampton",670,63,0.0122412731034283,-0.179185496112345,0.101937236677627
"Lynden Gooch","Sunderland",400,66,-0.0563032692583405,-0.18242031226645,0.102473637398706
"Matthew Pennington","Everton",189,64,-0.0159656829916953,-0.185658838725149,0.0978568517520853
"Brad Smith","AFC Bournemouth",284,65,-0.0422902518142459,-0.187188526402562,0.101028710141494
"Ben Chilwell","Leicester City",763,68,-0.0963140965213749,-0.187764625298584,0.0967624567787714
"Ashley Fletcher","West Ham United",434,66,-0.0635046569351786,-0.190629832944022,0.0981968153502587
"Ola Aina","Chelsea",37,63,0.00821126518661063,-0.194662732229464,0.104454949648498
"Jonathan Leko","West Bromwich Albion",149,64,-0.0252038365135271,-0.199087512977027,0.100043174473731
"Harry Winks","Tottenham Hotspur",574,64,-0.0275860988808605,-0.199188929946194,0.0993265995061379
"Joel Asoro","Sunderland",13,63,-0.000291550173634177,-0.199940019616878,0.0995561950803224
"Jonathan Benteke","Crystal Palace",12,63,0.000503227437192965,-0.200156534053051,0.105457161684316
"Ademola Lookman","Everton",310,61,0.0273004442107843,-0.206009027233212,0.100856370739417
"Dominic Calvert-Lewin","Everton",376,63,-0.0355462579108678,-0.212153253699547,0.0972144789902207
"Sam Field","West Bromwich Albion",299,62,-0.00645917325998509,-0.213852713923433,0.100002700109747
"Tom Davies","Everton",1624,58,0.0442026488632806,-0.213911082289536,0.101711153153135
"Aleix García Serrano","Manchester City",108,63,-0.027964390380273,-0.221272136565085,0.0974754422480506
"Scott McTominay","Manchester United",104,60,0.0168604242435479,-0.226142036018385,0.102624985696629
"Joel Castro Pereira","Manchester United",94,60,0.0156174581893206,-0.226413445585497,0.104244976220123
"Joshua Harrop","Manchester United",94,60,0.0156180263094768,-0.226458981187388,0.101968873988772
"Josh Sims","Southampton",233,61,-0.0025350808499721,-0.226582413926456,0.101246635865749
"Demetri Mitchell","Manchester United",94,60,0.0156168888274409,-0.227565217577632,0.103787423009986
"Filip Lesniak","Tottenham Hotspur",8,60,0.0254211603981191,-0.229493152972303,0.104382723970629
"Michael Folivi","Watford",13,61,0.00113533594276101,-0.232194117305352,0.100810877954714
"Ovie Ejaria","Liverpool",14,60,0.011888771840551,-0.240319461936309,0.103930411712109
"Ben Woodburn","Liverpool",104,60,0.0020697559794843,-0.243462652009154,0.102187619449394
"Dan Agyei","Burnley",37,60,0.0032356765466812,-0.244431793279095,0.100972466586766
"Matt Worthington","AFC Bournemouth",20,60,0.00237144081567512,-0.244630344628596,0.104551281397407
"Angel Gomes","Manchester United",6,60,-0.000571920869552752,-0.246213284740543,0.102564884212594
"George Honeyman","Sunderland",250,60,-0.00502028027204612,-0.247140649232127,0.102135936077059
"Donald Love","Sunderland",660,59,-0.00184085807279486,-0.24995588177047,0.101075378517148
NA,"Watford",29,60,-0.00947764786288103,-0.252280071417995,0.105053658564205
"Julien Ngoy","Stoke City",70,60,-0.00869678821666788,-0.252756566747005,0.101863624980842
"Oliver McBurnie","Swansea City",104,62,-0.0547973082588922,-0.253900534936647,0.102836799331705
"Jerome Sinclair","Watford",133,59,0.00578311664271013,-0.257826131113424,0.106249914323043
"Andrew Eleftheriou","Watford",53,60,-0.0172502319580184,-0.259233087377044,0.102191421744361
"Emiliano Martínez","Arsenal",189,60,-0.0198786529690593,-0.261431233217876,0.103437546512091
"Brandon Mason","Watford",118,60,-0.0312655473670111,-0.265225034484654,0.10253137741956
"Josh Tymon","Hull City",331,58,-0.0193366635389182,-0.282608931049416,0.101103855930733
"Jonjoe Kenny","Everton",16,57,0.000252023028432368,-0.294717347657059,0.105016167342097
"Aiden O'Neill","Burnley",96,57,-0.0299062737799932,-0.312200567108774,0.100526134581512
"Declan Rice","West Ham United",5,56,0.000275326139906772,-0.312694528320561,0.105899781362592
"Jarrod Bowen","Hull City",206,57,-0.0463697140625489,-0.324262732580604,0.105096141812233
